date,signal,edge_prob,cover_prob,stake,pl,clv,bankroll
2013-02-05,-1,-0.13085055,0.3929839,1.0831943114362155,0.07939684575051069,,146.191126196982
2013-02-05,-1,-0.13105959,0.39277488,1.0859164147590836,0.07959637266397476,,146.27072256964598
2013-02-05,-1,-0.0732528,0.45058167,0.3331539486360644,0.02441978543624282,,146.29514235508222
2013-02-05,-1,-0.072419226,0.45141524,0.32229930638985577,0.023624153159558774,,146.31876650824177
2013-02-06,-1,-0.15423429,0.36960018,1.387698540694798,0.10171664106845855,,146.42048314931023
2013-02-06,-1,-0.07534236,0.4484921,0.3603643562280681,0.026414275724440814,,146.44689742503468
2013-02-06,-1,-0.15724027,0.3665942,1.4268422774493683,0.10458583009243012,,146.5514832551271
2013-02-06,-1,-0.08449745,0.43933702,0.47958252139026425,0.03515282445028425,,146.5866360795774
2013-02-06,-1,-0.11316401,0.41067046,0.852879571009545,0.06251505111157894,,146.64915113068898
2013-02-06,-1,-0.10898632,0.41484815,0.7984774199873521,0.058527438595891,,146.70767856928487
2013-02-06,-1,-0.13330722,0.39052725,1.1151849619769278,0.08174172212183475,,146.7894202914067
2013-02-06,-1,-0.16065246,0.363182,1.4712761029194434,0.1078427762836218,,146.89726306769032
2013-02-06,-1,-0.059277833,0.46455663,0.1511713949824385,0.011080682203173637,-1.5,146.9083437498935
2013-02-06,-1,-0.10345408,0.42038038,0.7264365734867134,0.05324693082645535,,146.96159068071995
2013-02-06,-1,-0.108353585,0.41548088,0.7902382089114623,0.0579235142916441,,147.0195141950116
2013-02-06,-1,-0.17398766,0.3498468,1.6449274644422962,0.1205712131112814,,147.14008540812287
2013-02-06,-1,-0.18057284,0.34326163,1.7306802330899063,0.12685678835213185,1.5,147.266942196475
2013-02-06,-1,-0.088591784,0.43524268,0.5328992405267304,0.039060876108706,0.5,147.3060030725837
2013-02-06,-1,-0.13657409,0.38726038,1.1577265001501584,0.08485996592044831,,147.39086303850416
2013-02-06,-1,-0.2040374,0.31979707,2.0362367699668362,0.149253716558218,,147.54011675506237
2013-02-06,-1,-0.09872007,0.4251144,0.6647900943705044,0.048728317737579345,,147.58884507279996
2013-02-06,-1,-0.18489155,0.33894292,1.7869184941298186,0.13097898553311826,,147.71982405833307
2013-02-06,-1,-0.05424738,0.4695871,0.08566478375608565,0.006279126053676009,,147.72610318438674
2013-02-06,-1,-0.10572526,0.4181092,0.7560121092076711,0.0554147821739316,,147.78151796656067
2013-02-06,-1,-0.04940802,0.47442645,0.022646273635110403,0.0016599447353510186,,147.78317791129604
2013-02-06,-1,-0.10932028,0.41451418,0.8028262620869899,0.058846203513443475,,147.84202411480948
2013-02-06,-1,-0.109990805,0.41384366,0.8115579483236307,0.059486225657165055,,147.90151034046664
2013-02-06,-1,-0.18813652,0.33569795,1.8291745260653907,0.13407630206644536,,148.0355866425331
2013-02-06,-1,-0.051695943,0.47213852,0.052439728748480116,-0.004228569101542234,-2.0,148.03135807343156
2013-02-06,-1,-0.108682424,0.41515204,0.7945199709047764,0.05823736231774092,-0.5,148.0895954357493
2013-02-06,-1,-0.19444409,0.32939038,1.9113118063377308,0.14009686633944513,,148.22969230208875
2013-02-06,-1,-0.075767666,0.4480668,0.36590266905602276,-0.029505200684070587,0.5,148.20018710140468
2013-02-06,-1,-0.099742204,0.42409226,0.6780999054668964,0.0497039109505713,-0.0,148.24989101235525
2013-02-06,-1,-0.09261504,0.43121943,0.585289588938677,0.04290102590247989,,148.29279203825772
2013-02-06,-1,-0.20948371,0.31435075,2.1071589217191087,0.15445222534239292,,148.4472442636001
2013-02-07,-1,-0.10735151,0.41648296,0.7771891878978509,-0.06267000734806061,-0.0,148.38457425625205
2013-02-07,-1,-0.2122795,0.31155497,2.143565309672101,0.15712076997756957,1.0,148.54169502622963
2013-02-07,-1,-0.15213615,0.37169832,1.360376332925588,0.09971395596116782,,148.6414089821908
2013-02-07,-1,-0.12114841,0.40268606,0.9568527194460151,0.07013615836948156,-0.0,148.71154514056028
2013-02-07,-1,-0.17886198,0.3449725,1.7084011372811003,0.12522375731170177,,148.836768897872
2013-02-07,-1,-0.11472994,0.40910453,0.8732710917603803,0.06400972516089679,,148.90077862303286
2013-02-07,-1,-0.12589782,0.39793664,1.0186999306985716,0.07466948488354683,,148.9754481079164
2013-02-07,-1,-0.099939525,0.42389494,0.6806697387963464,0.0498922766558826,-1.5,149.0253403845723
2013-02-07,-1,-0.15738347,0.366451,1.4287070304876943,0.10472251425683499,,149.13006289882912
2013-02-07,-1,-0.17641231,0.34742215,1.676501867215807,0.12288557901978493,,149.25294847784892
2013-02-07,-1,-0.21801776,0.3058167,2.2182894066241077,0.16259795679152012,,149.41554643464045
2013-02-07,-1,-0.16106543,0.36276904,1.4766537838398999,0.10823695385456085,,149.52378338849502
2013-02-07,-1,-0.17057204,0.35326242,1.60044910369502,0.11731100253760815,,149.6410943910326
2013-02-07,-1,-0.0886569,0.43517756,0.5337467967461619,-0.043039605021476746,-0.0,149.59805478601112
2013-02-07,-1,-0.2187989,0.30503556,2.2284611900193725,0.16334353633224966,,149.76139832234338
2013-02-07,-1,-0.20572674,0.31810772,2.0582353489673797,0.1508661860525608,,149.91226450839594
2013-02-07,-1,-0.15893283,0.36490163,1.4488827122187333,0.10620136756449938,,150.01846587596043
2013-02-07,-1,-0.16585311,0.35798135,1.5389993836510099,0.11280681165307761,,150.13127268761352
2013-02-07,-1,-0.12735221,0.39648226,1.037638880717293,0.07605768723785877,,150.20733037485138
2013-02-07,-1,-0.18881175,0.33502272,1.8379675638042339,0.13472082120180132,,150.34205119605318
2013-02-07,-1,-0.1933766,0.33045787,1.897411071246858,0.13907795910537243,,150.48112915515856
2013-02-07,-1,-0.1080133,0.41582116,0.7858063944489062,0.05759866759926081,,150.5387278227578
2013-02-07,-1,-0.15920979,0.36462468,1.4524893304972992,0.10646572836488485,,150.6451935511227
2013-02-07,-1,-0.1582259,0.36560857,1.439676937792634,0.10552659532427788,,150.75072014644698
2013-02-07,-1,-0.20254791,0.32128656,2.0168402707931357,-0.16263143718242645,-2.0,150.58808870926455
2013-02-08,-1,-0.1854232,0.33841127,1.79384178940094,0.13148645478487014,-2.0,150.71957516404942
2013-02-09,-1,-0.1481435,0.37569097,1.30838379911113,0.09590296550095082,,150.81547812955037
2013-02-09,-1,-0.11152479,0.41230968,0.8315335908946274,0.06095041633397341,0.5,150.87642854588432
2013-02-09,-1,-0.07157448,0.45226,0.31129867713539444,-0.02510211244225502,0.5,150.85132643344207
2013-02-09,-1,-0.15229216,0.3715423,1.3624077698644759,0.09986285785585643,-0.5,150.95118929129794
2013-02-09,-1,-0.060967207,0.46286726,0.17317058611205116,-0.0139639126136899,0.5,150.93722537868425
2013-02-09,-1,-0.17135927,0.3524752,1.610700533166939,0.11806242004036904,,151.0552877987246
2013-02-09,-1,-0.108246416,0.41558805,0.7888423698395175,0.05782120095938444,-1.0,151.113108999684
2013-02-09,-1,-0.053815126,0.47001934,0.08003578920381965,0.005866527494508773,,151.11897552717852
2013-02-09,-1,-0.11535698,0.4084775,0.8814365701574185,0.06460824494808913,,151.1835837721266
2013-02-09,-1,-0.0806188,0.44321567,0.4290742504242686,-0.03459915146231651,-0.5,151.1489846206643
2013-02-09,-1,-0.058881134,0.46495333,0.14600591495617724,0.010702058703638613,,151.15968667936792
2013-02-09,-1,-0.16070837,0.3631261,1.4720039128333713,0.10789612387865782,,151.26758280324657
2013-02-09,-1,-0.06413096,0.4597035,0.2143692170534336,0.015713006872683764,,151.28329581011926
2013-02-09,-1,-0.09566429,0.42817017,0.6249972698102538,-0.05039774626493454,-0.0,151.23289806385432
2013-02-09,-1,-0.13369668,0.3901378,1.1202567169579383,-0.09033385664224625,0.5,151.14256420721208
2013-02-09,-1,-0.20249885,0.3213356,2.0162016238304505,0.14778516434133054,,151.29034937155342
2013-02-09,-1,-0.12462962,0.39920485,1.0021851041915695,0.07345896787941456,,151.36380833943284
2013-02-09,-1,-0.15612715,0.3677073,1.4123474306730115,0.1035233751833439,,151.46733171461617
2013-02-09,-1,-0.15217999,0.37165448,1.3609469758135426,0.09975578340142965,,151.5670874980176
2013-02-09,-1,-0.07678637,0.4470481,0.3791683837602067,0.027792588422074913,0.5,151.59488008643967
